,Año,Mes,Nacionalidad,Femenino,Masculino,Indefinido,Total,long,lat
521,2014,Abril,Venezuela,5.0,8.0,,13.0,-75.736374,4.815189
522,2014,Abril,Venezuela,260.0,317.0,,577.0,-75.42726,6.170465
523,2014,Abril,Venezuela,21.0,34.0,,55.0,-67.48402800000001,6.185536
524,2014,Abril,Venezuela,65.0,124.0,,189.0,-70.74025300000001,7.088728999999999
525,2014,Abril,Venezuela,4.0,13.0,,17.0,-73.181317,7.1280470000000005
526,2014,Abril,Venezuela,1845.0,2486.0,,4331.0,-72.453013,7.819
527,2014,Abril,Venezuela,119.0,134.0,,253.0,-72.508188,7.927233
528,2014,Mayo,Venezuela,0.0,17.0,,17.0,-75.527794,10.406342
529,2014,Mayo,Venezuela,4.0,6.0,,10.0,-73.247863,10.433608999999999
530,2014,Mayo,Venezuela,11.0,32.0,,43.0,-75.516486,10.446304
531,2014,Mayo,Venezuela,14.0,48.0,,62.0,-74.77647900000001,10.886686
532,2014,Mayo,Venezuela,0.0,1.0,,1.0,-74.765343,10.970933
533,2014,Mayo,Venezuela,0.0,1.0,,1.0,-74.213989,11.247722999999999
534,2014,Mayo,Venezuela,1033.0,1669.0,,2702.0,-72.129595,11.360028999999999
535,2014,Mayo,Venezuela,1.0,0.0,,1.0,-81.70216500000001,12.5862
536,2014,Mayo,Venezuela,19.0,42.0,,61.0,-76.532004,3.451668
537,2014,Mayo,Venezuela,3038.0,4216.0,,7254.0,-74.140516,4.697157
538,2014,Mayo,Venezuela,4.0,10.0,,14.0,-75.736374,4.815189
539,2014,Mayo,Venezuela,246.0,445.0,,691.0,-75.42726,6.170465
540,2014,Mayo,Venezuela,15.0,29.0,,44.0,-67.48402800000001,6.185536
541,2014,Mayo,Venezuela,27.0,35.0,,62.0,-70.74025300000001,7.088728999999999
542,2014,Mayo,Venezuela,0.0,2.0,,2.0,-73.181317,7.1280470000000005
543,2014,Mayo,Venezuela,1303.0,1879.0,,3182.0,-72.453013,7.819
544,2014,Mayo,Venezuela,104.0,120.0,,224.0,-72.508188,7.927233
545,2014,Junio,Venezuela,0.0,18.0,,18.0,-75.527794,10.406342
546,2014,Junio,Venezuela,4.0,10.0,,14.0,-75.516486,10.446304
547,2014,Junio,Venezuela,20.0,56.0,,76.0,-74.77647900000001,10.886686
548,2014,Junio,Venezuela,0.0,2.0,,2.0,-74.765343,10.970933
549,2014,Junio,Venezuela,1.0,2.0,,3.0,-74.232675,11.117206
550,2014,Junio,Venezuela,1189.0,1867.0,,3056.0,-72.129595,11.360028999999999
551,2014,Junio,Venezuela,9.0,18.0,,27.0,-76.532004,3.451668
552,2014,Junio,Venezuela,4483.0,5441.0,,9924.0,-74.140516,4.697157
553,2014,Junio,Venezuela,1.0,1.0,,2.0,-75.736374,4.815189
554,2014,Junio,Venezuela,64.0,104.0,,168.0,-75.42726,6.170465
555,2014,Junio,Venezuela,35.0,51.0,,86.0,-67.48402800000001,6.185536
556,2014,Junio,Venezuela,82.0,169.0,,251.0,-70.74025300000001,7.088728999999999
557,2014,Junio,Venezuela,4.0,12.0,,16.0,-73.181317,7.1280470000000005
558,2014,Junio,Venezuela,1494.0,2076.0,,3.57,-72.453013,7.819
559,2014,Junio,Venezuela,156.0,172.0,,328.0,-72.508188,7.927233
560,2014,Julio,Venezuela,0.0,44.0,,44.0,-75.527794,10.406342
561,2014,Julio,Venezuela,23.0,105.0,,128.0,-75.516486,10.446304
562,2014,Julio,Venezuela,15.0,50.0,,65.0,-74.77647900000001,10.886686
563,2014,Julio,Venezuela,0.0,12.0,,12.0,-74.232675,11.117206
564,2014,Julio,Venezuela,0.0,2.0,,2.0,-74.213989,11.247722999999999
565,2014,Julio,Venezuela,1692.0,2297.0,,3989.0,-72.129595,11.360028999999999
566,2014,Julio,Venezuela,3.0,22.0,,25.0,-76.532004,3.451668
567,2014,Julio,Venezuela,4963.0,5311.0,,10274.0,-74.140516,4.697157
568,2014,Julio,Venezuela,0.0,1.0,,1.0,-75.736374,4.815189
569,2014,Julio,Venezuela,94.0,157.0,,251.0,-75.42726,6.170465
570,2014,Julio,Venezuela,13.0,23.0,,36.0,-67.48402800000001,6.185536
571,2014,Julio,Venezuela,55.0,88.0,,143.0,-70.74025300000001,7.088728999999999
572,2014,Julio,Venezuela,2817.0,3509.0,,6326.0,-72.453013,7.819
573,2014,Julio,Venezuela,274.0,278.0,,552.0,-72.508188,7.927233
574,2014,Agosto,Venezuela,1.0,19.0,,20.0,-75.527794,10.406342
575,2014,Agosto,Venezuela,18.0,83.0,,101.0,-75.516486,10.446304
576,2014,Agosto,Venezuela,10.0,43.0,,53.0,-74.77647900000001,10.886686
577,2014,Agosto,Venezuela,3.0,5.0,,8.0,-74.232675,11.117206
578,2014,Agosto,Venezuela,2767.0,3257.0,,6024.0,-72.129595,11.360028999999999
579,2014,Agosto,Venezuela,1.0,3.0,,4.0,-81.70216500000001,12.5862
580,2014,Agosto,Venezuela,1.0,6.0,,7.0,-76.532004,3.451668
581,2014,Agosto,Venezuela,4499.0,4398.0,,8897.0,-74.140516,4.697157
582,2014,Agosto,Venezuela,2.0,2.0,,4.0,-75.736374,4.815189
583,2014,Agosto,Venezuela,84.0,184.0,,268.0,-75.42726,6.170465
584,2014,Agosto,Venezuela,32.0,207.0,,239.0,-67.48402800000001,6.185536
585,2014,Agosto,Venezuela,177.0,289.0,,466.0,-70.74025300000001,7.088728999999999
586,2014,Agosto,Venezuela,16.0,19.0,,35.0,-73.181317,7.1280470000000005
587,2014,Agosto,Venezuela,4781.0,5584.0,,10365.0,-72.453013,7.819
588,2014,Agosto,Venezuela,586.0,722.0,,1308.0,-72.508188,7.927233
589,2014,Septiembre,Venezuela,0.0,3.0,,3.0,-75.527794,10.406342
590,2014,Septiembre,Venezuela,9.0,42.0,,51.0,-75.516486,10.446304
591,2014,Septiembre,Venezuela,5.0,73.0,,78.0,-74.77647900000001,10.886686
592,2014,Septiembre,Venezuela,0.0,1.0,,1.0,-74.213989,11.247722999999999
593,2014,Septiembre,Venezuela,1527.0,2192.0,,3719.0,-72.129595,11.360028999999999
594,2014,Septiembre,Venezuela,2.0,3.0,,5.0,-81.70216500000001,12.5862
595,2014,Septiembre,Venezuela,14.0,17.0,,31.0,-76.532004,3.451668
596,2014,Septiembre,Venezuela,3421.0,3.87,,7291.0,-74.140516,4.697157
597,2014,Septiembre,Venezuela,1.0,1.0,,2.0,-75.736374,4.815189
598,2014,Septiembre,Venezuela,29.0,75.0,,104.0,-75.42726,6.170465
599,2014,Septiembre,Venezuela,22.0,40.0,,62.0,-67.48402800000001,6.185536
600,2014,Septiembre,Venezuela,69.0,85.0,,154.0,-70.74025300000001,7.088728999999999
601,2014,Septiembre,Venezuela,3.0,2.0,,5.0,-73.181317,7.1280470000000005
602,2014,Septiembre,Venezuela,3.12,4014.0,,7134.0,-72.453013,7.819
603,2014,Septiembre,Venezuela,393.0,399.0,,792.0,-72.508188,7.927233
604,2014,Octubre,Venezuela,0.0,11.0,,11.0,-75.527794,10.406342
605,2014,Octubre,Venezuela,7.0,35.0,,42.0,-75.516486,10.446304
606,2014,Octubre,Venezuela,19.0,74.0,,93.0,-74.77647900000001,10.886686
607,2014,Octubre,Venezuela,0.0,3.0,,3.0,-74.765343,10.970933
608,2014,Octubre,Venezuela,1236.0,2044.0,,3.28,-72.129595,11.360028999999999
609,2014,Octubre,Venezuela,18.0,38.0,,56.0,-76.532004,3.451668
610,2014,Octubre,Venezuela,3765.0,4607.0,,8372.0,-74.140516,4.697157
611,2014,Octubre,Venezuela,0.0,2.0,,2.0,-75.736374,4.815189
612,2014,Octubre,Venezuela,68.0,92.0,,160.0,-75.42726,6.170465
613,2014,Octubre,Venezuela,224.0,423.0,,647.0,-67.48402800000001,6.185536
614,2014,Octubre,Venezuela,108.0,155.0,,263.0,-70.74025300000001,7.088728999999999
615,2014,Octubre,Venezuela,0.0,3.0,,3.0,-73.181317,7.1280470000000005
616,2014,Octubre,Venezuela,2798.0,3919.0,,6717.0,-72.453013,7.819
617,2014,Octubre,Venezuela,282.0,386.0,,668.0,-72.508188,7.927233
618,2014,Octubre,Venezuela,0.0,2.0,,2.0,-75.68164200000001,9.402597
619,2014,Noviembre,Venezuela,0.0,12.0,,12.0,-75.527794,10.406342
620,2014,Noviembre,Venezuela,19.0,78.0,,97.0,-75.516486,10.446304
621,2014,Noviembre,Venezuela,10.0,55.0,,65.0,-74.77647900000001,10.886686
622,2014,Noviembre,Venezuela,0.0,1.0,,1.0,-74.765343,10.970933
623,2014,Noviembre,Venezuela,1185.0,1999.0,,3184.0,-72.129595,11.360028999999999
624,2014,Noviembre,Venezuela,0.0,2.0,,2.0,-81.70216500000001,12.5862
625,2014,Noviembre,Venezuela,12.0,33.0,,45.0,-76.532004,3.451668
626,2014,Noviembre,Venezuela,3854.0,4413.0,,8267.0,-74.140516,4.697157
627,2014,Noviembre,Venezuela,1.0,3.0,,4.0,-75.736374,4.815189
628,2014,Noviembre,Venezuela,37.0,115.0,,152.0,-75.42726,6.170465
629,2014,Noviembre,Venezuela,383.0,611.0,,994.0,-67.48402800000001,6.185536
630,2014,Noviembre,Venezuela,83.0,143.0,,226.0,-70.74025300000001,7.088728999999999
631,2014,Noviembre,Venezuela,2893.0,3899.0,,6792.0,-72.453013,7.819
632,2014,Noviembre,Venezuela,241.0,327.0,,568.0,-72.508188,7.927233
633,2014,Diciembre,Venezuela,8.0,22.0,,30.0,-75.516486,10.446304
634,2014,Diciembre,Venezuela,15.0,56.0,,71.0,-74.77647900000001,10.886686
635,2014,Diciembre,Venezuela,0.0,3.0,,3.0,-74.765343,10.970933
636,2014,Diciembre,Venezuela,0.0,6.0,,6.0,-74.232675,11.117206
637,2014,Diciembre,Venezuela,3505.0,4402.0,,7907.0,-72.129595,11.360028999999999
638,2014,Diciembre,Venezuela,4.0,1.0,,5.0,-81.70216500000001,12.5862
639,2014,Diciembre,Venezuela,10.0,16.0,,26.0,-76.532004,3.451668
640,2014,Diciembre,Venezuela,7.0,7.0,,14.0,-67.927521,3.866713
641,2014,Diciembre,Venezuela,4523.0,4553.0,,9076.0,-74.140516,4.697157
642,2014,Diciembre,Venezuela,0.0,1.0,,1.0,-75.736374,4.815189
643,2014,Diciembre,Venezuela,64.0,74.0,,138.0,-75.42726,6.170465
644,2014,Diciembre,Venezuela,404.0,650.0,,1054.0,-67.48402800000001,6.185536
645,2014,Diciembre,Venezuela,206.0,311.0,,517.0,-70.74025300000001,7.088728999999999
646,2014,Diciembre,Venezuela,3.0,13.0,,16.0,-73.181317,7.1280470000000005
647,2014,Diciembre,Venezuela,6268.0,7293.0,,13561.0,-72.453013,7.819
648,2014,Diciembre,Venezuela,669.0,627.0,,1296.0,-72.508188,7.927233
649,2015,Enero,Venezuela,0.0,19.0,,19.0,-75.527794,10.406342
650,2015,Enero,Venezuela,5.0,19.0,,24.0,-75.516486,10.446304
651,2015,Enero,Venezuela,9.0,45.0,,54.0,-74.77647900000001,10.886686
652,2015,Enero,Venezuela,0.0,4.0,,4.0,-74.765343,10.970933
653,2015,Enero,Venezuela,1843.0,2794.0,,4637.0,-72.129595,11.360028999999999
654,2015,Enero,Venezuela,9.0,34.0,,43.0,-76.532004,3.451668
655,2015,Enero,Venezuela,8.0,8.0,,16.0,-67.927521,3.866713
656,2015,Enero,Venezuela,3405.0,3945.0,,7.35,-74.140516,4.697157
657,2015,Enero,Venezuela,8.0,4.0,,12.0,-75.736374,4.815189
658,2015,Enero,Venezuela,45.0,87.0,,132.0,-75.42726,6.170465
659,2015,Enero,Venezuela,384.0,571.0,,955.0,-67.48402800000001,6.185536
660,2015,Enero,Venezuela,93.0,189.0,,282.0,-70.74025300000001,7.088728999999999
661,2015,Enero,Venezuela,2.0,3.0,,5.0,-73.181317,7.1280470000000005
662,2015,Enero,Venezuela,3709.0,4861.0,,8.57,-72.453013,7.819
663,2015,Enero,Venezuela,296.0,286.0,,582.0,-72.508188,7.927233
664,2015,Febrero,Venezuela,0.0,22.0,,22.0,-75.527794,10.406342
665,2015,Febrero,Venezuela,20.0,32.0,,52.0,-75.516486,10.446304
666,2015,Febrero,Venezuela,13.0,71.0,,84.0,-74.77647900000001,10.886686
667,2015,Febrero,Venezuela,0.0,4.0,,4.0,-74.765343,10.970933
668,2015,Febrero,Venezuela,2256.0,3048.0,,5304.0,-72.129595,11.360028999999999
669,2015,Febrero,Venezuela,9.0,22.0,,31.0,-76.532004,3.451668
670,2015,Febrero,Venezuela,5.0,22.0,,27.0,-67.927521,3.866713
671,2015,Febrero,Venezuela,2942.0,3699.0,,6641.0,-74.140516,4.697157
672,2015,Febrero,Venezuela,0.0,1.0,,1.0,-75.736374,4.815189
673,2015,Febrero,Venezuela,26.0,67.0,,93.0,-75.42726,6.170465
674,2015,Febrero,Venezuela,305.0,511.0,,816.0,-67.48402800000001,6.185536
675,2015,Febrero,Venezuela,70.0,118.0,,188.0,-70.74025300000001,7.088728999999999
676,2015,Febrero,Venezuela,1.0,5.0,,6.0,-73.181317,7.1280470000000005
677,2015,Febrero,Venezuela,2825.0,3574.0,,6399.0,-72.453013,7.819
678,2015,Febrero,Venezuela,252.0,282.0,,534.0,-72.508188,7.927233
679,2015,Marzo,Venezuela,1.0,28.0,,29.0,-75.527794,10.406342
680,2015,Marzo,Venezuela,57.0,104.0,,161.0,-75.516486,10.446304
681,2015,Marzo,Venezuela,7.0,68.0,,75.0,-74.77647900000001,10.886686
682,2015,Marzo,Venezuela,0.0,7.0,,7.0,-74.765343,10.970933
683,2015,Marzo,Venezuela,2142.0,2691.0,,4833.0,-72.129595,11.360028999999999
684,2015,Marzo,Venezuela,7.0,14.0,,21.0,-76.532004,3.451668
685,2015,Marzo,Venezuela,11.0,12.0,,23.0,-67.927521,3.866713
686,2015,Marzo,Venezuela,0.0,1.0,,1.0,-77.061029,3.8844260000000004
687,2015,Marzo,Venezuela,3645.0,4259.0,,7904.0,-74.140516,4.697157
688,2015,Marzo,Venezuela,5.0,6.0,,11.0,-75.736374,4.815189
689,2015,Marzo,Venezuela,31.0,83.0,,114.0,-75.42726,6.170465
690,2015,Marzo,Venezuela,124.0,228.0,,352.0,-67.48402800000001,6.185536
691,2015,Marzo,Venezuela,142.0,227.0,,369.0,-70.74025300000001,7.088728999999999
692,2015,Marzo,Venezuela,4.0,7.0,,11.0,-73.181317,7.1280470000000005
693,2015,Marzo,Venezuela,3.27,4232.0,,7502.0,-72.453013,7.819
694,2015,Marzo,Venezuela,265.0,326.0,,591.0,-72.508188,7.927233
695,2015,Abril,Venezuela,0.0,9.0,,9.0,-75.527794,10.406342
696,2015,Abril,Venezuela,4.0,13.0,,17.0,-73.247863,10.433608999999999
697,2015,Abril,Venezuela,8.0,28.0,,36.0,-75.516486,10.446304
698,2015,Abril,Venezuela,5.0,65.0,,70.0,-74.77647900000001,10.886686
699,2015,Abril,Venezuela,0.0,5.0,,5.0,-74.213989,11.247722999999999
700,2015,Abril,Venezuela,1775.0,2.84,,4615.0,-72.129595,11.360028999999999
701,2015,Abril,Venezuela,9.0,18.0,,27.0,-76.532004,3.451668
702,2015,Abril,Venezuela,9.0,10.0,,19.0,-67.927521,3.866713
703,2015,Abril,Venezuela,3686.0,4295.0,,7981.0,-74.140516,4.697157
704,2015,Abril,Venezuela,0.0,1.0,,1.0,-75.736374,4.815189
705,2015,Abril,Venezuela,52.0,100.0,,152.0,-75.42726,6.170465
706,2015,Abril,Venezuela,149.0,264.0,,413.0,-67.48402800000001,6.185536
707,2015,Abril,Venezuela,65.0,122.0,,187.0,-70.74025300000001,7.088728999999999
708,2015,Abril,Venezuela,2.0,3.0,,5.0,-73.181317,7.1280470000000005
709,2015,Abril,Venezuela,2712.0,3.84,,6552.0,-72.453013,7.819
710,2015,Abril,Venezuela,193.0,234.0,,427.0,-72.508188,7.927233
711,2015,Mayo,Venezuela,0.0,12.0,,12.0,-75.527794,10.406342
712,2015,Mayo,Venezuela,0.0,7.0,,7.0,-73.247863,10.433608999999999
713,2015,Mayo,Venezuela,7.0,41.0,,48.0,-75.516486,10.446304
714,2015,Mayo,Venezuela,19.0,79.0,,98.0,-74.77647900000001,10.886686
715,2015,Mayo,Venezuela,0.0,1.0,,1.0,-74.765343,10.970933
716,2015,Mayo,Venezuela,1.77,2658.0,,4428.0,-72.129595,11.360028999999999
717,2015,Mayo,Venezuela,28.0,58.0,,86.0,-76.532004,3.451668
718,2015,Mayo,Venezuela,11.0,14.0,,25.0,-67.927521,3.866713
719,2015,Mayo,Venezuela,3172.0,3929.0,,7101.0,-74.140516,4.697157
720,2015,Mayo,Venezuela,0.0,4.0,,4.0,-75.736374,4.815189
721,2015,Mayo,Venezuela,59.0,81.0,,140.0,-75.42726,6.170465
722,2015,Mayo,Venezuela,199.0,462.0,,661.0,-67.48402800000001,6.185536
723,2015,Mayo,Venezuela,53.0,106.0,,159.0,-70.74025300000001,7.088728999999999
724,2015,Mayo,Venezuela,2.0,6.0,,8.0,-73.181317,7.1280470000000005
725,2015,Mayo,Venezuela,3047.0,3986.0,,7033.0,-72.453013,7.819
726,2015,Mayo,Venezuela,229.0,282.0,,511.0,-72.508188,7.927233
727,2015,Junio,Venezuela,0.0,26.0,,26.0,-75.527794,10.406342
728,2015,Junio,Venezuela,9.0,30.0,,39.0,-75.516486,10.446304
729,2015,Junio,Venezuela,15.0,75.0,,90.0,-74.77647900000001,10.886686
730,2015,Junio,Venezuela,0.0,1.0,,1.0,-74.765343,10.970933
731,2015,Junio,Venezuela,0.0,4.0,,4.0,-74.232675,11.117206
732,2015,Junio,Venezuela,0.0,1.0,,1.0,-74.213989,11.247722999999999
733,2015,Junio,Venezuela,1.82,2608.0,,4428.0,-72.129595,11.360028999999999
734,2015,Junio,Venezuela,0.0,2.0,,2.0,-81.70216500000001,12.5862
735,2015,Junio,Venezuela,14.0,29.0,,43.0,-76.532004,3.451668
736,2015,Junio,Venezuela,13.0,9.0,,22.0,-67.927521,3.866713
737,2015,Junio,Venezuela,3018.0,3716.0,,6734.0,-74.140516,4.697157
738,2015,Junio,Venezuela,1.0,4.0,,5.0,-75.736374,4.815189
739,2015,Junio,Venezuela,42.0,79.0,,121.0,-75.42726,6.170465
740,2015,Junio,Venezuela,214.0,397.0,,611.0,-67.48402800000001,6.185536
741,2015,Junio,Venezuela,130.0,200.0,,330.0,-70.74025300000001,7.088728999999999
742,2015,Junio,Venezuela,1.0,2.0,,3.0,-73.181317,7.1280470000000005
743,2015,Junio,Venezuela,3055.0,3996.0,,7051.0,-72.453013,7.819
744,2015,Junio,Venezuela,201.0,217.0,,418.0,-72.508188,7.927233
745,2015,Julio,Venezuela,0.0,7.0,,7.0,-75.527794,10.406342
746,2015,Julio,Venezuela,431.0,374.0,,805.0,-75.516486,10.446304
747,2015,Julio,Venezuela,22.0,95.0,,117.0,-74.77647900000001,10.886686
748,2015,Julio,Venezuela,0.0,6.0,,6.0,-74.765343,10.970933
749,2015,Julio,Venezuela,0.0,5.0,,5.0,-74.232675,11.117206
750,2015,Julio,Venezuela,2696.0,3355.0,,6051.0,-72.129595,11.360028999999999
751,2015,Julio,Venezuela,2.0,0.0,,2.0,-81.70216500000001,12.5862
752,2015,Julio,Venezuela,14.0,20.0,,34.0,-76.532004,3.451668
753,2015,Julio,Venezuela,37.0,65.0,,102.0,-67.927521,3.866713
754,2015,Julio,Venezuela,3.92,4566.0,,8486.0,-74.140516,4.697157
755,2015,Julio,Venezuela,7.0,8.0,,15.0,-75.736374,4.815189
756,2015,Julio,Venezuela,856.0,898.0,,1754.0,-75.42726,6.170465
757,2015,Julio,Venezuela,389.0,646.0,,1035.0,-67.48402800000001,6.185536
758,2015,Julio,Venezuela,70.0,115.0,,185.0,-70.74025300000001,7.088728999999999
759,2015,Julio,Venezuela,1.0,1.0,,2.0,-73.181317,7.1280470000000005
760,2015,Julio,Venezuela,4365.0,4.98,,9345.0,-72.453013,7.819
761,2015,Julio,Venezuela,342.0,315.0,,657.0,-72.508188,7.927233
762,2015,Agosto,Venezuela,0.0,9.0,,9.0,-75.527794,10.406342
763,2015,Agosto,Venezuela,521.0,433.0,,954.0,-75.516486,10.446304
764,2015,Agosto,Venezuela,5.0,37.0,,42.0,-74.77647900000001,10.886686
765,2015,Agosto,Venezuela,0.0,6.0,,6.0,-74.765343,10.970933
766,2015,Agosto,Venezuela,4183.0,4807.0,,8.99,-72.129595,11.360028999999999
767,2015,Agosto,Venezuela,18.0,40.0,,58.0,-76.532004,3.451668
768,2015,Agosto,Venezuela,52.0,78.0,,130.0,-67.927521,3.866713
769,2015,Agosto,Venezuela,4536.0,4731.0,,9267.0,-74.140516,4.697157
770,2015,Agosto,Venezuela,1.0,1.0,,2.0,-75.736374,4.815189
771,2015,Agosto,Venezuela,2585.0,2404.0,,4989.0,-75.42726,6.170465
772,2015,Agosto,Venezuela,359.0,641.0,,1.0,-67.48402800000001,6.185536
773,2015,Agosto,Venezuela,323.0,401.0,,724.0,-70.74025300000001,7.088728999999999
774,2015,Agosto,Venezuela,12.0,10.0,,22.0,-73.181317,7.1280470000000005
775,2015,Agosto,Venezuela,4242.0,4548.0,,8.79,-72.453013,7.819
776,2015,Agosto,Venezuela,368.0,327.0,,695.0,-72.508188,7.927233
777,2015,Septiembre,Venezuela,0.0,9.0,,9.0,-75.527794,10.406342
778,2015,Septiembre,Venezuela,436.0,397.0,,833.0,-75.516486,10.446304
779,2015,Septiembre,Venezuela,15.0,53.0,,68.0,-74.77647900000001,10.886686
780,2015,Septiembre,Venezuela,0.0,2.0,,2.0,-74.765343,10.970933
781,2015,Septiembre,Venezuela,970.0,1.25,,2.22,-72.129595,11.360028999999999
782,2015,Septiembre,Venezuela,1.0,0.0,,1.0,-81.70216500000001,12.5862
783,2015,Septiembre,Venezuela,12.0,10.0,,22.0,-76.532004,3.451668
784,2015,Septiembre,Venezuela,34.0,44.0,,78.0,-67.927521,3.866713
785,2015,Septiembre,Venezuela,4122.0,4564.0,,8686.0,-74.140516,4.697157
786,2015,Septiembre,Venezuela,0.0,2.0,,2.0,-75.736374,4.815189
787,2015,Septiembre,Venezuela,2561.0,2271.0,,4832.0,-75.42726,6.170465
788,2015,Septiembre,Venezuela,205.0,424.0,,629.0,-67.48402800000001,6.185536
789,2015,Septiembre,Venezuela,191.0,278.0,,469.0,-70.74025300000001,7.088728999999999
790,2015,Septiembre,Venezuela,3.0,2.0,,5.0,-73.181317,7.1280470000000005
791,2015,Septiembre,Venezuela,1457.0,1804.0,,3261.0,-72.453013,7.819
792,2015,Septiembre,Venezuela,61.0,89.0,,150.0,-72.508188,7.927233
793,2015,Octubre,Venezuela,0.0,21.0,,21.0,-75.527794,10.406342
794,2015,Octubre,Venezuela,443.0,376.0,,819.0,-75.516486,10.446304
795,2015,Octubre,Venezuela,20.0,63.0,,83.0,-74.77647900000001,10.886686
796,2015,Octubre,Venezuela,2.0,20.0,,22.0,-74.232675,11.117206
797,2015,Octubre,Venezuela,206.0,288.0,,494.0,-72.129595,11.360028999999999
798,2015,Octubre,Venezuela,18.0,33.0,,51.0,-76.532004,3.451668
799,2015,Octubre,Venezuela,34.0,55.0,,89.0,-67.927521,3.866713
800,2015,Octubre,Venezuela,4433.0,4837.0,,9.27,-74.140516,4.697157
801,2015,Octubre,Venezuela,0.0,2.0,,2.0,-75.736374,4.815189
802,2015,Octubre,Venezuela,2.4,2107.0,,4507.0,-75.42726,6.170465
803,2015,Octubre,Venezuela,27.0,50.0,,77.0,-67.48402800000001,6.185536
804,2015,Octubre,Venezuela,46.0,96.0,,142.0,-70.74025300000001,7.088728999999999
805,2015,Octubre,Venezuela,6.0,10.0,,16.0,-73.181317,7.1280470000000005
806,2015,Octubre,Venezuela,1793.0,2282.0,,4075.0,-72.453013,7.819
807,2015,Octubre,Venezuela,78.0,95.0,,173.0,-72.508188,7.927233
808,2015,Noviembre,Venezuela,0.0,22.0,,22.0,-75.527794,10.406342
809,2015,Noviembre,Venezuela,545.0,431.0,,976.0,-75.516486,10.446304
810,2015,Noviembre,Venezuela,14.0,45.0,,59.0,-74.77647900000001,10.886686
811,2015,Noviembre,Venezuela,0.0,4.0,,4.0,-74.765343,10.970933
812,2015,Noviembre,Venezuela,6.0,7.0,,13.0,-74.232675,11.117206
813,2015,Noviembre,Venezuela,188.0,291.0,,479.0,-72.129595,11.360028999999999
814,2015,Noviembre,Venezuela,2.0,0.0,,2.0,-81.70216500000001,12.5862
815,2015,Noviembre,Venezuela,12.0,16.0,,28.0,-76.532004,3.451668
816,2015,Noviembre,Venezuela,36.0,59.0,,95.0,-67.927521,3.866713
817,2015,Noviembre,Venezuela,4208.0,4.76,,8968.0,-74.140516,4.697157
818,2015,Noviembre,Venezuela,4.0,4.0,,8.0,-75.736374,4.815189
819,2015,Noviembre,Venezuela,1892.0,1.81,,3702.0,-75.42726,6.170465
820,2015,Noviembre,Venezuela,59.0,101.0,,160.0,-67.48402800000001,6.185536
821,2015,Noviembre,Venezuela,40.0,63.0,,103.0,-70.74025300000001,7.088728999999999
822,2015,Noviembre,Venezuela,7.0,6.0,,13.0,-73.181317,7.1280470000000005
823,2015,Noviembre,Venezuela,2521.0,3.08,,5601.0,-72.453013,7.819
824,2015,Noviembre,Venezuela,115.0,132.0,,247.0,-72.508188,7.927233
825,2015,Diciembre,Venezuela,0.0,20.0,,20.0,-75.527794,10.406342
826,2015,Diciembre,Venezuela,529.0,406.0,,935.0,-75.516486,10.446304
827,2015,Diciembre,Venezuela,27.0,48.0,,75.0,-74.77647900000001,10.886686
828,2015,Diciembre,Venezuela,0.0,6.0,,6.0,-74.232675,11.117206
829,2015,Diciembre,Venezuela,225.0,330.0,,555.0,-72.129595,11.360028999999999
830,2015,Diciembre,Venezuela,3.0,5.0,,8.0,-81.70216500000001,12.5862
831,2015,Diciembre,Venezuela,24.0,43.0,,67.0,-76.532004,3.451668
832,2015,Diciembre,Venezuela,47.0,48.0,,95.0,-67.927521,3.866713
833,2015,Diciembre,Venezuela,4543.0,4387.0,,8.93,-74.140516,4.697157
834,2015,Diciembre,Venezuela,1.0,4.0,,5.0,-75.736374,4.815189
835,2015,Diciembre,Venezuela,1985.0,1641.0,,3626.0,-75.42726,6.170465
836,2015,Diciembre,Venezuela,49.0,76.0,,125.0,-67.48402800000001,6.185536
837,2015,Diciembre,Venezuela,61.0,145.0,,206.0,-70.74025300000001,7.088728999999999
838,2015,Diciembre,Venezuela,20.0,18.0,,38.0,-73.181317,7.1280470000000005
839,2015,Diciembre,Venezuela,3048.0,3439.0,,6487.0,-72.453013,7.819
840,2015,Diciembre,Venezuela,178.0,221.0,,399.0,-72.508188,7.927233
841,2016,Enero,Venezuela,0.0,42.0,,42.0,-75.527794,10.406342
842,2016,Enero,Venezuela,61.0,88.0,,149.0,-75.516486,10.446304
843,2016,Enero,Venezuela,14.0,47.0,,61.0,-74.77647900000001,10.886686
844,2016,Enero,Venezuela,1.0,5.0,,6.0,-74.232675,11.117206
845,2016,Enero,Venezuela,244.0,414.0,,658.0,-72.129595,11.360028999999999
846,2016,Enero,Venezuela,1.0,2.0,,3.0,-81.70216500000001,12.5862
847,2016,Enero,Venezuela,22.0,46.0,,68.0,-76.532004,3.451668
848,2016,Enero,Venezuela,36.0,47.0,,83.0,-67.927521,3.866713
849,2016,Enero,Venezuela,3445.0,3845.0,,7.29,-74.140516,4.697157
850,2016,Enero,Venezuela,5.0,9.0,,14.0,-75.736374,4.815189
851,2016,Enero,Venezuela,719.0,716.0,,1435.0,-75.42726,6.170465
852,2016,Enero,Venezuela,32.0,81.0,,113.0,-67.48402800000001,6.185536
853,2016,Enero,Venezuela,43.0,80.0,,123.0,-70.74025300000001,7.088728999999999
854,2016,Enero,Venezuela,12.0,15.0,,27.0,-73.181317,7.1280470000000005
